gene_id,base_expression,expression_rate,sigma,cell_type_specific,specific_for,inherited_by
Gene_1876,2.6565505522382136,1.7986174980340084,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_1877,4.711602386601294,0.0,1.0,False,,
Gene_1878,1.2026647017069507,0.0,1.0,False,,
Gene_1879,1.8512704561551918,0.0,1.0,False,,
Gene_1880,3.940150988817032,0.0,1.0,False,,
Gene_1881,3.5337864281752225,0.0,1.0,False,,
Gene_1882,3.0618138453564936,0.0,1.0,False,,
Gene_1883,2.8293789164033516,0.0,1.0,False,,
Gene_1884,2.710076982687896,0.0,1.0,False,,
Gene_1885,3.952398027439821,0.0,1.0,False,,
Gene_1886,1.8161287745062107,0.0,1.0,False,,
Gene_1887,3.66456449219529,0.0,1.0,False,,
Gene_1888,3.9425683267132032,0.0,1.0,False,,
Gene_1889,1.7384036984102829,0.0,1.0,False,,
Gene_1890,2.1889408104076353,3.446462420999979,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_1891,2.9099841942113582,2.895366686547611,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_1892,2.9934797766868324,0.0,1.0,False,,
Gene_1893,3.416865576120894,0.0,1.0,False,,
Gene_1894,3.674243058183715,1.1752732277875975,1.0,True,TerminalCell_A,
Gene_1895,1.7836886333803887,0.0,1.0,False,,
Gene_1896,1.843801523341904,0.0,1.0,False,,
Gene_1897,2.6089843697055555,0.0,1.0,False,,
Gene_1898,4.530386525449471,1.1343863557723481,1.0,True,Progenitor1,
Gene_1899,3.6640926690713527,0.0,1.0,False,,
Gene_1900,1.0388242100666019,0.0,1.0,False,,
Gene_1901,1.79013999466251,2.51463720887647,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_1902,2.0029540405734183,0.0,1.0,False,,
Gene_1903,3.103743550600731,0.0,1.0,False,,
Gene_1904,1.4806559999985067,0.0,1.0,False,,
Gene_1905,3.299286489182687,0.0,1.0,False,,
Gene_1906,4.882107485538504,0.0,1.0,False,,
Gene_1907,2.272767232514017,0.0,1.0,False,,
Gene_1908,2.352370871370887,0.0,1.0,False,,
Gene_1909,1.9133632394468907,0.0,1.0,False,,
Gene_1910,4.162038264842139,0.0,1.0,False,,
Gene_1911,4.086266031782281,0.0,1.0,False,,
Gene_1912,1.756366665705201,0.0,1.0,False,,
Gene_1913,3.065448327837757,1.5265940177203898,1.0,True,TerminalCell_A,
Gene_1914,2.184527067884837,2.9468671292540907,1.0,True,TerminalCell_B,
Gene_1915,4.167236451842854,2.8469553684967734,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_1916,2.2428376828951944,2.6331936757195233,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_1917,1.4632006414505647,0.0,1.0,False,,
Gene_1918,4.229425625328805,0.0,1.0,False,,
Gene_1919,4.463500303962216,0.0,1.0,False,,
Gene_1920,4.502867842769997,0.0,1.0,False,,
Gene_1921,3.855896435876912,0.0,1.0,False,,
Gene_1922,3.546235271684109,0.0,1.0,False,,
Gene_1923,1.4607746898577347,0.0,1.0,False,,
Gene_1924,3.919617200061722,0.0,1.0,False,,
Gene_1925,2.7987601364421786,0.0,1.0,False,,
Gene_1926,3.438710785068439,1.9817214378169101,1.0,True,TerminalCell_B,
Gene_1927,1.6003378856604327,0.0,1.0,False,,
Gene_1928,3.16603714764355,0.0,1.0,False,,
Gene_1929,4.830550522892581,0.0,1.0,False,,
Gene_1930,1.710340852537771,0.0,1.0,False,,
Gene_1931,4.031762610695596,0.0,1.0,False,,
Gene_1932,4.318429868594224,0.0,1.0,False,,
Gene_1933,2.8711668909976353,0.0,1.0,False,,
Gene_1934,1.2897336415189047,3.8747788701452546,1.0,True,TerminalCell_B,
Gene_1935,2.5479193391108796,0.0,1.0,False,,
Gene_1936,4.296122556688681,0.0,1.0,False,,
Gene_1937,1.153864242957678,0.0,1.0,False,,
Gene_1938,4.199731420730242,0.0,1.0,False,,
Gene_1939,4.935250486822198,0.0,1.0,False,,
Gene_1940,2.699358935855466,0.0,1.0,False,,
Gene_1941,1.4374648683323734,4.8280737319418074,1.0,True,TerminalCell_A,
Gene_1942,3.6015478217522525,0.0,1.0,False,,
Gene_1943,1.4579089339160913,0.0,1.0,False,,
Gene_1944,1.909813454290397,0.0,1.0,False,,
Gene_1945,2.252176379257583,3.689041749343114,1.0,True,Progenitor2,
Gene_1946,4.849024672674874,0.0,1.0,False,,
Gene_1947,1.8352528217144464,0.0,1.0,False,,
Gene_1948,4.39973815954143,3.3104539590994637,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_1949,4.021539078132352,0.0,1.0,False,,
Gene_1950,3.762100069861641,4.347981091359184,1.0,True,TerminalCell_A,
Gene_1951,1.4793684592322234,4.782114003183986,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_1952,4.294650358865858,0.0,1.0,False,,
Gene_1953,1.7661638173589775,0.0,1.0,False,,
Gene_1954,2.8972414792969885,0.0,1.0,False,,
Gene_1955,4.470865173798207,0.0,1.0,False,,
Gene_1956,3.454088467131922,0.0,1.0,False,,
Gene_1957,4.0322760867875935,0.0,1.0,False,,
Gene_1958,4.866209759685454,0.0,1.0,False,,
Gene_1959,2.338727028596561,0.0,1.0,False,,
Gene_1960,1.3902255083319295,0.0,1.0,False,,
Gene_1961,2.3798988127784986,0.0,1.0,False,,
Gene_1962,1.4470190519737103,2.1049958049201534,1.0,True,TerminalCell_A,
Gene_1963,3.8117492347382824,0.0,1.0,False,,
Gene_1964,3.465223688235672,0.0,1.0,False,,
Gene_1965,1.538157853312116,0.0,1.0,False,,
Gene_1966,3.811201427518885,0.0,1.0,False,,
Gene_1967,2.061400040797613,0.0,1.0,False,,
Gene_1968,1.7254301002127699,0.0,1.0,False,,
Gene_1969,4.093322733717331,0.0,1.0,False,,
Gene_1970,3.0108227664450875,0.0,1.0,False,,
Gene_1971,4.608239432512032,0.0,1.0,False,,
Gene_1972,3.813245381705905,4.046521356543661,1.0,True,TerminalCell_A,
Gene_1973,2.5250939094300997,0.0,1.0,False,,
Gene_1974,2.8616029885869083,2.1724363716525366,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_1975,4.927980531603216,0.0,1.0,False,,
Gene_1976,3.5606586212957256,0.0,1.0,False,,
Gene_1977,3.3932065106931346,0.0,1.0,False,,
Gene_1978,4.086563076125373,0.0,1.0,False,,
Gene_1979,3.756924808307874,0.0,1.0,False,,
Gene_1980,1.9786250539646781,2.4745032333249948,1.0,True,Progenitor2,
Gene_1981,2.5439856461206465,0.0,1.0,False,,
Gene_1982,3.935343512993696,0.0,1.0,False,,
Gene_1983,1.025327416843083,0.0,1.0,False,,
Gene_1984,4.638396855319055,0.0,1.0,False,,
Gene_1985,3.004846597034937,1.2848087530841878,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_1986,4.0894109382501185,0.0,1.0,False,,
Gene_1987,2.2674743212008335,0.0,1.0,False,,
Gene_1988,3.0873054093124517,0.0,1.0,False,,
Gene_1989,3.5730273100582677,2.69851758712845,1.0,True,TerminalCell_A,
Gene_1990,2.4903094551670595,0.0,1.0,False,,
Gene_1991,3.9526491038789557,0.0,1.0,False,,
Gene_1992,4.474999745925182,0.0,1.0,False,,
Gene_1993,2.3412361943738746,0.0,1.0,False,,
Gene_1994,1.7761625808732444,0.0,1.0,False,,
Gene_1995,4.544048546592991,0.0,1.0,False,,
Gene_1996,2.6703058273518936,0.0,1.0,False,,
Gene_1997,2.7547165646307654,0.0,1.0,False,,
Gene_1998,1.9143914834114861,0.0,1.0,False,,
Gene_1999,2.7789339129663584,0.0,1.0,False,,
Gene_2000,4.18676630934775,0.0,1.0,False,,
Gene_2001,1.9324252540667097,0.0,1.0,False,,
Gene_2002,4.245097726419187,4.528023769615296,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_2003,2.883131413766165,1.8525987480711437,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_2004,4.929949323831636,0.0,1.0,False,,
Gene_2005,1.7715996116682957,0.0,1.0,False,,
Gene_2006,1.2335327363098432,0.0,1.0,False,,
Gene_2007,2.891052494266712,4.890625456326296,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_2008,2.815080884905405,0.0,1.0,False,,
Gene_2009,3.7978028248344775,0.0,1.0,False,,
Gene_2010,2.0321295088245317,0.0,1.0,False,,
Gene_2011,2.2914307534703884,0.0,1.0,False,,
Gene_2012,4.111459551185148,0.0,1.0,False,,
Gene_2013,2.7009920464601604,0.0,1.0,False,,
Gene_2014,4.036754264645257,0.0,1.0,False,,
Gene_2015,1.934103236775738,3.266342225819894,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_2016,4.596778339459579,0.0,1.0,False,,
Gene_2017,1.3079600072093451,0.0,1.0,False,,
Gene_2018,2.9872446123546412,0.0,1.0,False,,
Gene_2019,3.97032083344223,0.0,1.0,False,,
Gene_2020,4.166468539612654,0.0,1.0,False,,
Gene_2021,3.7924352686940677,0.0,1.0,False,,
Gene_2022,2.809643691118127,4.702583687978903,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_2023,2.8270999284748948,0.0,1.0,False,,
Gene_2024,1.2202593239375066,0.0,1.0,False,,
Gene_2025,3.4859849639317275,0.0,1.0,False,,
Gene_2026,2.4448640992879658,0.0,1.0,False,,
Gene_2027,3.0706371248212574,0.0,1.0,False,,
Gene_2028,1.9174022525446905,0.0,1.0,False,,
Gene_2029,1.0917597035948479,0.0,1.0,False,,
Gene_2030,4.170351896197568,1.6943551113594921,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_2031,1.1850184500500407,0.0,1.0,False,,
Gene_2032,3.7245011676649287,2.7878554282226626,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_2033,2.374299452687801,0.0,1.0,False,,
Gene_2034,3.4647064803153222,0.0,1.0,False,,
Gene_2035,4.38921956872427,0.0,1.0,False,,
Gene_2036,2.0970484459500986,0.0,1.0,False,,
Gene_2037,3.395399775091194,0.0,1.0,False,,
Gene_2038,1.0638883332795492,0.0,1.0,False,,
Gene_2039,4.784977078014119,0.0,1.0,False,,
Gene_2040,3.853162668229893,0.0,1.0,False,,
Gene_2041,2.3917764978996248,0.0,1.0,False,,
Gene_2042,2.107586492429991,3.864600902032932,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_2043,2.6982020643264324,0.0,1.0,False,,
Gene_2044,2.4116014723878973,0.0,1.0,False,,
Gene_2045,2.3750406057754514,0.0,1.0,False,,
Gene_2046,4.8573020921752335,0.0,1.0,False,,
Gene_2047,1.3091436615146672,0.0,1.0,False,,
Gene_2048,1.1103176205085954,0.0,1.0,False,,
Gene_2049,3.8624402430634577,0.0,1.0,False,,
Gene_2050,4.07467606227282,2.905294140654643,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_2051,2.7707746057792795,4.7591512555439435,1.0,True,TerminalCell_B,
Gene_2052,3.879613204592734,0.0,1.0,False,,
Gene_2053,4.629969389377867,0.0,1.0,False,,
Gene_2054,2.2147946271758037,0.0,1.0,False,,
Gene_2055,4.792250523059771,0.0,1.0,False,,
Gene_2056,1.6174754429179967,0.0,1.0,False,,
Gene_2057,3.9588721752577642,0.0,1.0,False,,
Gene_2058,1.336696774751919,0.0,1.0,False,,
Gene_2059,4.054295807524901,0.0,1.0,False,,
Gene_2060,3.1676523054061354,1.287317674156602,1.0,True,TerminalCell_B,
Gene_2061,1.6523077495813379,0.0,1.0,False,,
Gene_2062,3.030185682758291,0.0,1.0,False,,
Gene_2063,3.592134919555157,0.0,1.0,False,,
Gene_2064,4.399721669735177,0.0,1.0,False,,
Gene_2065,4.674379496720096,0.0,1.0,False,,
Gene_2066,2.9676934736427985,0.0,1.0,False,,
Gene_2067,4.770427865067798,0.0,1.0,False,,
Gene_2068,3.4238390934222114,0.0,1.0,False,,
Gene_2069,2.6441285175271636,0.0,1.0,False,,
Gene_2070,4.269581912353567,0.0,1.0,False,,
Gene_2071,4.676522280404661,0.0,1.0,False,,
Gene_2072,3.956090206046814,0.0,1.0,False,,
Gene_2073,4.486012432067131,0.0,1.0,False,,
Gene_2074,1.6530331615491303,0.0,1.0,False,,
Gene_2075,2.9740042882039996,4.633620079433233,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_2076,4.194387232400863,3.4137138561314666,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_2077,4.51703886929972,4.087035531333232,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_2078,2.7701837628570294,3.789657446232179,1.0,True,TerminalCell_A,
Gene_2079,3.5837751791124117,0.0,1.0,False,,
Gene_2080,4.665042651692658,0.0,1.0,False,,
Gene_2081,4.6404555773937535,0.0,1.0,False,,
Gene_2082,2.799120312491239,2.539521432957818,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_2083,1.9362383018302527,0.0,1.0,False,,
Gene_2084,4.488212196172267,0.0,1.0,False,,
Gene_2085,3.887501039019124,0.0,1.0,False,,
Gene_2086,2.03261431262859,0.0,1.0,False,,
Gene_2087,3.454658487474181,1.6779861427537308,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_2088,4.182434534507103,0.0,1.0,False,,
Gene_2089,2.5514346380404156,1.326225309427436,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_2090,1.2783723294304856,2.3034396231141203,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_2091,4.4417034621096185,0.0,1.0,False,,
Gene_2092,2.8610617812972183,0.0,1.0,False,,
Gene_2093,2.5079100662383076,0.0,1.0,False,,
Gene_2094,3.8081268946874234,0.0,1.0,False,,
Gene_2095,3.1340047678278107,0.0,1.0,False,,
Gene_2096,2.7485114670748114,0.0,1.0,False,,
Gene_2097,2.9872103787821933,3.7050819707083353,1.0,True,TerminalCell_B,
Gene_2098,2.6807826122689167,0.0,1.0,False,,
Gene_2099,2.370659545951914,4.065406053798876,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_2100,3.044082451403983,0.0,1.0,False,,
Gene_2101,3.4923215100328076,0.0,1.0,False,,
Gene_2102,4.454437537117827,0.0,1.0,False,,
Gene_2103,2.262882033642475,0.0,1.0,False,,
Gene_2104,4.8547370244937955,0.0,1.0,False,,
Gene_2105,4.17542458951472,0.0,1.0,False,,
Gene_2106,1.4965106193674633,0.0,1.0,False,,
Gene_2107,4.195321591091594,0.0,1.0,False,,
Gene_2108,1.3581120047052302,0.0,1.0,False,,
Gene_2109,4.5034301205920855,0.0,1.0,False,,
Gene_2110,3.0422454903567338,2.070432730459453,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_2111,4.872292582186498,0.0,1.0,False,,
Gene_2112,3.1831967016232503,0.0,1.0,False,,
Gene_2113,3.7165820157404688,0.0,1.0,False,,
Gene_2114,4.843973774580073,1.7254178083396052,1.0,True,Progenitor1,
Gene_2115,3.5631446455298437,0.0,1.0,False,,
Gene_2116,4.975685735104379,0.0,1.0,False,,
Gene_2117,3.553975224346122,0.0,1.0,False,,
Gene_2118,4.657608040262652,3.3142930511376973,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_2119,3.968704451978157,0.0,1.0,False,,
Gene_2120,3.6222303892089247,0.0,1.0,False,,
Gene_2121,3.626899354832102,3.526959994086296,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_2122,4.46677866167243,0.0,1.0,False,,
Gene_2123,3.3663332324842186,0.0,1.0,False,,
Gene_2124,1.5989939799817265,0.0,1.0,False,,
Gene_2125,1.7924035037423374,0.0,1.0,False,,
Gene_2126,4.617516478450713,0.0,1.0,False,,
Gene_2127,4.194223999357019,1.53844795272227,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_2128,2.316135622947102,0.0,1.0,False,,
Gene_2129,1.4722030132195618,3.5075954652624715,1.0,True,Progenitor1,
Gene_2130,2.14177902395932,0.0,1.0,False,,
Gene_2131,2.932838283502482,0.0,1.0,False,,
Gene_2132,2.1415910334966854,0.0,1.0,False,,
Gene_2133,2.0276480025323074,3.231373822749556,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_2134,2.8297270280241564,0.0,1.0,False,,
Gene_2135,3.2491020769833256,0.0,1.0,False,,
Gene_2136,2.3316675197655967,0.0,1.0,False,,
Gene_2137,1.9572353149674067,0.0,1.0,False,,
Gene_2138,4.67644478293427,0.0,1.0,False,,
Gene_2139,4.503051249855643,0.0,1.0,False,,
Gene_2140,4.078547023251151,0.0,1.0,False,,
Gene_2141,1.7001869735564288,0.0,1.0,False,,
Gene_2142,1.8095900070038762,2.538340667899816,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_2143,4.030766576367015,0.0,1.0,False,,
Gene_2144,3.556841148261803,0.0,1.0,False,,
Gene_2145,2.441445520731261,0.0,1.0,False,,
Gene_2146,3.1381649562534726,2.425485994882758,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_2147,2.207470504132258,0.0,1.0,False,,
Gene_2148,2.645074553797235,0.0,1.0,False,,
Gene_2149,3.9178208404917356,0.0,1.0,False,,
Gene_2150,4.9295730535417155,0.0,1.0,False,,
Gene_2151,2.4199967539426206,0.0,1.0,False,,
Gene_2152,4.23159355160878,0.0,1.0,False,,
Gene_2153,2.7150435974313316,0.0,1.0,False,,
Gene_2154,3.389123781911769,0.0,1.0,False,,
Gene_2155,4.421605565870761,0.0,1.0,False,,
Gene_2156,4.955542890894423,0.0,1.0,False,,
Gene_2157,2.7216770424844903,0.0,1.0,False,,
Gene_2158,4.041176955598966,0.0,1.0,False,,
Gene_2159,4.588139467893103,0.0,1.0,False,,
Gene_2160,1.3860489509781484,2.036745689099383,1.0,True,TerminalCell_A,
Gene_2161,1.1036621439840117,0.0,1.0,False,,
Gene_2162,3.6846876673533675,0.0,1.0,False,,
Gene_2163,3.311704852571289,0.0,1.0,False,,
Gene_2164,4.590786159466884,0.0,1.0,False,,
Gene_2165,2.7292395600518127,0.0,1.0,False,,
Gene_2166,4.843101819422264,0.0,1.0,False,,
Gene_2167,4.282418201079557,1.1904951763721443,1.0,True,Progenitor2,
Gene_2168,3.426614412869264,1.234625516191243,1.0,True,TerminalCell_B,
Gene_2169,2.868660148923187,0.0,1.0,False,,
Gene_2170,1.2009129928411029,4.374163695654156,1.0,True,Progenitor2,
Gene_2171,2.740211429854762,3.887970100573877,1.0,True,Progenitor1,
Gene_2172,4.35343919365552,0.0,1.0,False,,
Gene_2173,2.305872457329169,1.0925658426447802,1.0,True,Progenitor1,
Gene_2174,4.960700306326475,0.0,1.0,False,,
Gene_2175,2.426428110784653,1.975301526008154,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_2176,2.6687796761378326,0.0,1.0,False,,
Gene_2177,4.602997514786216,0.0,1.0,False,,
Gene_2178,3.9752249244795923,0.0,1.0,False,,
Gene_2179,1.7413844698931351,0.0,1.0,False,,
Gene_2180,2.2146070643903957,0.0,1.0,False,,
Gene_2181,4.596049889618058,2.3973859304833964,1.0,True,TerminalCell_B,
Gene_2182,4.909013534747429,0.0,1.0,False,,
Gene_2183,1.7598751806846282,0.0,1.0,False,,
Gene_2184,1.4705599988119138,0.0,1.0,False,,
Gene_2185,2.936502031303742,0.0,1.0,False,,
Gene_2186,3.8808667447460947,0.0,1.0,False,,
Gene_2187,4.885918331144433,0.0,1.0,False,,
Gene_2188,3.727846195737833,1.1063860864862582,1.0,True,Progenitor1,
Gene_2189,1.179459547085437,0.0,1.0,False,,
Gene_2190,1.0309841947758618,0.0,1.0,False,,
Gene_2191,2.0621484806592196,1.8832938454367452,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_2192,2.1008942257398133,0.0,1.0,False,,
Gene_2193,2.483362432396837,0.0,1.0,False,,
Gene_2194,3.953499688561112,0.0,1.0,False,,
Gene_2195,3.9471834383027504,0.0,1.0,False,,
Gene_2196,4.545622164169211,0.0,1.0,False,,
Gene_2197,4.76675581984994,0.0,1.0,False,,
Gene_2198,1.7264927919992905,4.393510629318233,1.0,True,Progenitor1,
Gene_2199,4.985430554812911,2.173094623333564,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_2200,1.0151100009887002,3.6829183992319585,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_2201,2.5724038558064435,0.0,1.0,False,,
Gene_2202,1.5197307191829004,0.0,1.0,False,,
Gene_2203,3.0230520631824747,0.0,1.0,False,,
Gene_2204,3.5969964400385757,0.0,1.0,False,,
Gene_2205,2.47967614471713,2.4006492111758706,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_2206,2.614663050410942,0.0,1.0,False,,
Gene_2207,4.527361721712367,0.0,1.0,False,,
Gene_2208,4.313044407217372,0.0,1.0,False,,
Gene_2209,3.9721975111784156,0.0,1.0,False,,
Gene_2210,2.975432345274086,0.0,1.0,False,,
Gene_2211,2.369160635257906,0.0,1.0,False,,
Gene_2212,3.39883885028299,0.0,1.0,False,,
Gene_2213,1.7680067159230295,0.0,1.0,False,,
Gene_2214,1.6329817571464242,0.0,1.0,False,,
Gene_2215,4.294627229680406,0.0,1.0,False,,
Gene_2216,3.3847759303062093,3.9942843259886183,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_2217,1.5536247118720223,0.0,1.0,False,,
Gene_2218,4.324630697756101,0.0,1.0,False,,
Gene_2219,1.8591058579841877,3.2702973777870077,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_2220,4.721736642163862,0.0,1.0,False,,
Gene_2221,3.5932346106426545,0.0,1.0,False,,
Gene_2222,3.435497743961178,0.0,1.0,False,,
Gene_2223,1.9959400272637162,3.0674572528072788,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_2224,1.7903229020155238,0.0,1.0,False,,
Gene_2225,2.9213723824517905,0.0,1.0,False,,
Gene_2226,4.265969946908184,3.3226951312998865,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_2227,4.356212637412049,0.0,1.0,False,,
Gene_2228,3.996119221191145,0.0,1.0,False,,
Gene_2229,2.917314334477233,0.0,1.0,False,,
Gene_2230,1.2346684176726659,4.101775113630197,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_2231,3.3355844982589566,0.0,1.0,False,,
Gene_2232,4.4381926390251305,0.0,1.0,False,,
Gene_2233,2.101045945460222,0.0,1.0,False,,
Gene_2234,3.827866301331278,0.0,1.0,False,,
Gene_2235,1.458369271622836,4.2872624419726915,1.0,True,Progenitor1,
Gene_2236,3.9314331986381696,0.0,1.0,False,,
Gene_2237,4.29571689956682,0.0,1.0,False,,
Gene_2238,3.189245654001864,0.0,1.0,False,,
Gene_2239,2.9350745633256916,4.337663839046422,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_2240,2.5717942078772182,0.0,1.0,False,,
Gene_2241,2.2746252432903886,0.0,1.0,False,,
Gene_2242,3.5908669524749137,0.0,1.0,False,,
Gene_2243,2.840746622080413,0.0,1.0,False,,
Gene_2244,3.6901903737669066,0.0,1.0,False,,
Gene_2245,4.174600955486527,0.0,1.0,False,,
Gene_2246,3.7920032294066677,0.0,1.0,False,,
Gene_2247,3.6784011631377744,0.0,1.0,False,,
Gene_2248,3.78793721786041,0.0,1.0,False,,
Gene_2249,4.665040497497767,0.0,1.0,False,,
Gene_2250,1.3855911664543012,2.3638709048054296,1.0,True,TerminalCell_B,
Gene_2251,3.4405917178291308,0.0,1.0,False,,
Gene_2252,3.6217264323590963,0.0,1.0,False,,
Gene_2253,3.1982862382286217,1.470688515321915,1.0,True,Progenitor1,
Gene_2254,2.959233566351421,0.0,1.0,False,,
Gene_2255,3.796896515654738,0.0,1.0,False,,
Gene_2256,3.5067828301030444,2.313362125731217,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_2257,4.3286213510228375,0.0,1.0,False,,
Gene_2258,2.021972611236188,0.0,1.0,False,,
Gene_2259,1.2606901469703558,1.5681348777913797,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_2260,1.2589147475614504,0.0,1.0,False,,
